CHRM;START;END;DELTALK
chrXII;458908;459044;-0,964023298
chrXII;458908;459048;-1,221372978
chrXII;458910;459043;-1,197184511
chrXII;458910;459066;-1,557282324
chrXII;458913;459002;-0,761766034
chrXII;458913;459038;-1,090949826
chrXII;458913;459043;-1,191761209
chrXII;458913;459044;-1,280686726
chrXII;458913;459047;-1,223438986
chrXII;458913;459048;-1,18570979
chrXII;458913;459066;-1,321006572
chrXII;458932;459038;-0,623031435
chrXII;458933;459044;-0,77060004
chrXII;458933;459047;-0,670650593
chrXII;458933;459066;-1,067063485
chrXII;458957;459044;-0,736117665
chrXII;459050;459146;-1,229102172
chrXII;459089;459262;-1,586410505
chrXII;459089;459265;-1,978183737
chrXII;459095;459262;-1,845112943
chrXII;459095;459265;-1,553855544
chrXII;459098;459233;-1,074327545
chrXII;459098;459262;-1,637625524
chrXII;459166;459328;-1,31323683
chrXII;459185;459328;-1,126970673
chrXII;459204;459353;-1,083754062
chrXII;459204;459417;-1,794668548
chrXII;459204;459419;-1,508440292
chrXII;459227;459353;-1,083946406
chrXII;459227;459376;-1,327600072
chrXII;459227;459419;-1,679369252
chrXII;459227;459432;-1,926623666
chrXII;459235;459395;-1,0075863
chrXII;459236;459328;-0,82580406
chrXII;459236;459393;-1,408383138
chrXII;459236;459417;-1,239900366
chrXII;459236;459419;-1,583105474
chrXII;459264;459353;-0,453448029
chrXII;459264;459376;-0,935159529
chrXII;459264;459417;-1,266843002
chrXII;459264;459419;-1,30296611
chrXII;459264;459432;-1,222785504
chrXII;459264;459441;-1,509443008
chrXII;459265;459376;-0,66271253
chrXII;459265;459393;-1,037598419
chrXII;459265;459416;-1,33305579
chrXII;459265;459417;-1,296757275
chrXII;459265;459419;-1,259303986
chrXII;459265;459422;-1,413848697
chrXII;459265;459432;-1,536426888
chrXII;459265;459441;-1,963536502
chrXII;459265;459467;-1,499202467
chrXII;459265;459469;-1,645283042
chrXII;459267;459393;-1,216318047
chrXII;459267;459417;-1,273390539
chrXII;459267;459419;-1,283371939
chrXII;459267;459422;-1,098347277
chrXII;459267;459432;-1,455804089
chrXII;459267;459441;-1,125823556
chrXII;459267;459469;-1,847406659
chrXII;459268;459374;-1,405548963
chrXII;459268;459376;-1,083596376
chrXII;459268;459393;-0,698453731
chrXII;459268;459416;-1,441000592
chrXII;459268;459417;-1,191426265
chrXII;459268;459419;-1,115525881
chrXII;459268;459422;-1,322544518
chrXII;459268;459431;-1,438496428
chrXII;459268;459432;-1,319347296
chrXII;459268;459441;-1,900103265
chrXII;459268;459467;-1,376971002
chrXII;459268;459469;-1,568375129
chrXII;459269;459376;-1,288326132
chrXII;459269;459393;-1,215014891
chrXII;459269;459413;-1,214560938
chrXII;459269;459417;-1,073595191
chrXII;459269;459419;-1,186090912
chrXII;459269;459422;-1,586776623
chrXII;459269;459432;-1,942235017
chrXII;459269;459467;-1,491325267
chrXII;459269;459469;-1,617723496
chrXII;459271;459419;-1,368597729
chrXII;459308;459414;-0,814520133
chrXII;459308;459419;-0,699559805
chrXII;459308;459467;-1,318756425
chrXII;459308;459469;-1,063821381
chrXII;459325;459466;-0,854807418
chrXII;459326;459417;-0,827464423
chrXII;459326;459419;-0,450589866
chrXII;459326;459467;-0,943208308
chrXII;459326;459469;-1,06792038
chrXII;459408;459559;-0,966752195
chrXII;459429;459558;-1,066094198
chrXII;459429;459559;-1,201653976
chrXII;459429;459579;-1,504459762
chrXII;459430;459558;-1,119961871
chrXII;459430;459559;-0,738801499
chrXII;459430;459573;-1,132256481
chrXII;459430;459579;-1,279957362
chrXII;459519;459673;-1,297894152
chrXII;459521;459673;-1,264163764
chrXII;459602;459756;-1,280103315
chrXII;459602;459759;-1,235683514
chrXII;459604;459722;-1,043424818
chrXII;459604;459756;-1,224011959
chrXII;459604;459759;-0,9716152
chrXII;459604;459774;-1,381253365
chrXII;459604;459796;-1,568180903
chrXII;459604;459798;-1,76635304
chrXII;459604;459804;-1,385778878
chrXII;459604;459806;-1,905480729
chrXII;459618;459756;-1,152443788
chrXII;459618;459774;-1,112623004
chrXII;459618;459796;-1,267103397
chrXII;459621;459756;-1,228611434
chrXII;459621;459774;-1,346246386
chrXII;459625;459756;-1,521083941
chrXII;459625;459774;-1,464308181
chrXII;459625;459796;-1,632843104
chrXII;459625;459798;-1,350708007
chrXII;459625;459804;-1,542441342
chrXII;459625;459806;-1,744677107
chrXII;459628;459756;-0,922787136
chrXII;459628;459774;-1,453679542
chrXII;459628;459796;-1,23257791
chrXII;459628;459798;-1,49570819
chrXII;459628;459804;-1,151975833
chrXII;459628;459806;-1,76817145
chrXII;459633;459756;-0,408312065
chrXII;459633;459774;-0,905858266
chrXII;459633;459796;-1,317824323
chrXII;459633;459798;-1,492815425
chrXII;459633;459804;-1,035811662
chrXII;459633;459806;-1,434037811
chrXII;459648;459796;-1,213895557
chrXII;459673;459804;-0,965210962
chrXII;459673;459806;-1,361716608
chrXII;459686;459793;-0,754851428
chrXII;459686;459796;-0,978483143
chrXII;459686;459798;-1,123389994
chrXII;459686;459799;-0,792643338
chrXII;459686;459801;-1,069719075
chrXII;459686;459804;-1,019418416
chrXII;459686;459806;-1,375134601
chrXII;459686;459856;-1,763960877
chrXII;459688;459793;-1,378871398
chrXII;459688;459851;-1,325042528
chrXII;459698;459804;-1,242933518
chrXII;459698;459806;-1,065499049
chrXII;459698;459851;-1,574371076
chrXII;459698;459869;-1,497642081
chrXII;459818;459980;-1,610125296
chrXII;459834;459969;-1,334389082
chrXII;459846;459969;-1,056817996
chrXII;459846;460002;-1,583955114
chrXII;459899;460068;-1,572256926
chrXII;459899;460068;-1,572256926
chrXII;459930;460057;-1,411320036
chrXII;460017;460128;-0,692692996
chrXII;460017;460159;-1,04580746
chrXII;460032;460159;-1,219835518
chrXII;460102;460251;-1,141959205
chrXII;460102;460266;-1,214136836
chrXII;460112;460251;-1,183958859
chrXII;460112;460266;-1,419879802
chrXII;460188;460366;-1,63267678
chrXII;460243;460384;-1,045238909
chrXII;460256;460415;-1,658160485
chrXII;460262;460436;-1,860156586
chrXII;460302;460477;-1,724575025
chrXII;460314;460446;-1,42920196
chrXII;460402;460571;-1,693998877
chrXII;460461;460595;-1,069910373
chrXII;460487;460616;-1,017611253
chrXII;460493;460595;-1,556469984
chrXII;460493;460659;-2,008001199
chrXII;460512;460595;-1,310340248
chrXII;460512;460639;-1,229662665
chrXII;460521;460659;-1,275402451
chrXII;460602;460763;-1,590887061
chrXII;460846;460979;-1,479111747
chrXII;460863;461022;-1,295823817
chrXII;460871;461006;-1,483873741
chrXII;460894;460979;-0,759025328
chrXII;460894;461045;-1,523354561
chrXII;460894;461097;-1,765695745
chrXII;460906;461069;-1,399714976
chrXII;460927;461045;-1,223043342
chrXII;460927;461097;-1,377093935
chrXII;460937;461071;-0,977204797
chrXII;460937;461098;-1,542901964
chrXII;460988;461071;-0,85669586
chrXII;460988;461095;-1,43876598
chrXII;460988;461096;-0,945073079
chrXII;460988;461098;-1,299774635
chrXII;461013;461146;-1,267856788
chrXII;461056;461146;-0,738013277
chrXII;461056;461148;-1,447851605
chrXII;461056;461199;-1,61588963
chrXII;461056;461212;-1,177381364
chrXII;461056;461214;-1,382805765
chrXII;461056;461215;-1,217202941
chrXII;461056;461229;-1,252693267
chrXII;461060;461146;-0,635572156
chrXII;461060;461212;-1,275856664
chrXII;461060;461214;-1,748558927
chrXII;461060;461215;-1,419763076
chrXII;461060;461229;-0,906330119
chrXII;461068;461199;-1,208852873
chrXII;461068;461214;-1,240158825
chrXII;461068;461246;-1,322613742
chrXII;461069;461199;-1,119193943
chrXII;461069;461214;-1,554933122
chrXII;461069;461246;-1,388781136
chrXII;461082;461188;-0,983832423
chrXII;461082;461199;-0,809951429
chrXII;461082;461212;-1,00202511
chrXII;461082;461214;-1,021239956
chrXII;461082;461215;-1,150598564
chrXII;461082;461229;-1,017966106
chrXII;461082;461246;-1,395751218
chrXII;461095;461246;-1,025970322
chrXII;461178;461333;-1,389661098
chrXII;461196;461352;-1,390413046
chrXII;461218;461364;-1,213886286
chrXII;461218;461384;-1,301897258
chrXII;461218;461388;-1,106705622
chrXII;461241;461384;-1,173358607
chrXII;461241;461388;-0,823477867
chrXII;461252;461408;-1,168312379
chrXII;461260;461367;-1,258905485
chrXII;461327;461481;-1,343883463
chrXII;461397;461551;-1,394557994
chrXII;461430;461537;-1,593911389
chrXII;461431;461592;-1,304230891
chrXII;461432;461592;-1,239111892
chrXII;461436;461592;-1,186791263
chrXII;461460;461622;-1,419288148
chrXII;461460;461623;-1,333641154
chrXII;461471;461578;-0,730947057
chrXII;461471;461592;-0,922646777
chrXII;461471;461622;-1,209718649
chrXII;461471;461623;-1,409184694
chrXII;461483;461633;-1,248029841
chrXII;461536;461685;-1,373995135
chrXII;461560;461721;-1,502916154
chrXII;461606;461757;-1,617421207
chrXII;461606;461758;-1,623816206
chrXII;461606;461766;-1,476822976
chrXII;461606;461767;-1,334150821
chrXII;461628;461758;-1,708770553
chrXII;461628;461766;-1,6251081
chrXII;461628;461800;-1,545659216
chrXII;461629;461721;-1,178017207
chrXII;461629;461757;-1,554312406
chrXII;461629;461758;-1,421107881
chrXII;461629;461766;-1,546194707
chrXII;461629;461800;-1,980364364
chrXII;461662;461758;-0,726193226
chrXII;461662;461832;-1,546249051
chrXII;461676;461810;-1,542380032
chrXII;461687;461800;-0,980876838
chrXII;461687;461809;-1,602595426
chrXII;461687;461839;-1,319174046
chrXII;461805;461933;-1,368454211
chrXII;461805;461951;-1,533184236
chrXII;461821;461933;-0,87384802
chrXII;461821;461972;-1,185196443
chrXII;461823;461951;-1,099271338
chrXII;461823;462001;-1,589564566
chrXII;461846;461952;-0,675483877
chrXII;461846;462001;-1,367892209
chrXII;461846;462021;-1,224499161
chrXII;461846;462037;-1,502568982
chrXII;461860;461951;-0,636169527
chrXII;461860;462001;-1,419207735
chrXII;461860;462021;-1,238731069
chrXII;461860;462037;-1,333089514
chrXII;461902;462001;-0,708383238
chrXII;461902;462008;-0,915563165
chrXII;461902;462021;-0,755709778
chrXII;461902;462037;-1,125045892
chrXII;461902;462062;-0,926331205
chrXII;461902;462062;-0,926331205
chrXII;461910;462001;-0,868969365
chrXII;461910;462016;-1,002198979
chrXII;461910;462021;-0,818868114
chrXII;461910;462037;-0,993582129
chrXII;461910;462062;-1,355538681
chrXII;461910;462062;-1,355538681
chrXII;461920;462099;-1,795874783
chrXII;461925;462060;-1,102158522
chrXII;461925;462090;-1,345084215
chrXII;461938;462060;-0,885108621
chrXII;461938;462090;-1,278177534
chrXII;461938;462136;-1,670009443
chrXII;461977;462090;-0,703973579
chrXII;461977;462136;-1,283025192
chrXII;461977;462160;-1,464920009
chrXII;461984;462090;-0,826732631
chrXII;461984;462133;-1,472566543
chrXII;462013;462171;-1,290787868
chrXII;462022;462171;-1,180034919
chrXII;462030;462136;-0,739653604
chrXII;462032;462160;-0,98105994
chrXII;462059;462166;-1,464163252
chrXII;462059;462167;-1,324770286
chrXII;462059;462171;-1,434563087
chrXII;462059;462193;-1,313044451
chrXII;462059;462212;-1,706287945
chrXII;462063;462134;-0,749
chrXII;462063;462170;-0,979522693
chrXII;462063;462171;-0,605029641
chrXII;462063;462193;-1,042789847
chrXII;462063;462207;-1,062640054
chrXII;462063;462212;-1,384053019
chrXII;462113;462275;-1,539597824
chrXII;462128;462278;-1,242559948
chrXII;462168;462275;-0,993415835
chrXII;462170;462300;-1,173539009
chrXII;462170;462324;-1,402908952
chrXII;462170;462330;-1,504258326
chrXII;462176;462300;-0,791852804
chrXII;462176;462324;-1,105808041
chrXII;462176;462330;-1,222273098
chrXII;462179;462349;-1,656822088
chrXII;462179;462355;-1,310916345
chrXII;462180;462300;-1,007527494
chrXII;462180;462324;-1,166792665
chrXII;462180;462327;-1,156929363
chrXII;462180;462330;-1,281108512
chrXII;462228;462336;-0,483761136
chrXII;462229;462336;-0,841602115
chrXII;462229;462337;-0,770439775
chrXII;462229;462349;-1,148835858
chrXII;462229;462373;-1,59916081
chrXII;462229;462382;-1,384740384
chrXII;462229;462388;-1,325279425
chrXII;462229;462407;-1,711292995
chrXII;462229;462423;-1,71060805
chrXII;462229;462425;-1,897176877
chrXII;462232;462338;-1,010167448
chrXII;462232;462349;-0,867537202
chrXII;462232;462355;-0,763248727
chrXII;462232;462373;-1,583144002
chrXII;462232;462382;-1,242722246
chrXII;462232;462407;-1,234454735
chrXII;462232;462419;-1,536254509
chrXII;462232;462423;-1,539395061
chrXII;462232;462425;-1,693854267
chrXII;462236;462373;-0,855473563
chrXII;462236;462425;-1,347544847
chrXII;462237;462375;-1,222113025
chrXII;462237;462382;-1,029391304
chrXII;462250;462382;-1,258446751
chrXII;462250;462407;-1,471150145
chrXII;462250;462423;-1,637996903
chrXII;462250;462425;-1,588528981
chrXII;462251;462373;-0,583575677
chrXII;462251;462406;-1,284997819
chrXII;462251;462407;-1,163408296
chrXII;462251;462423;-1,243606312
chrXII;462251;462424;-1,345366309
chrXII;462251;462425;-1,325462079
chrXII;462251;462439;-1,643109934
chrXII;462253;462406;-0,941129587
chrXII;462253;462407;-1,283870006
chrXII;462253;462424;-1,252664851
chrXII;462253;462425;-1,084616153
chrXII;462256;462373;-0,688064683
chrXII;462256;462388;-1,506836606
chrXII;462256;462406;-1,288585557
chrXII;462256;462407;-1,429895149
chrXII;462256;462419;-2,167397761
chrXII;462256;462423;-1,435482441
chrXII;462256;462424;-1,400714873
chrXII;462256;462425;-1,3114823
chrXII;462256;462439;-1,507268189
chrXII;462256;462446;-1,788095378
chrXII;462257;462365;-0,336153445
chrXII;462258;462407;-1,237324861
chrXII;462258;462423;-1,37820741
chrXII;462258;462425;-1,491431317
chrXII;462262;462368;-1,13043658
chrXII;462262;462373;-1,28856716
chrXII;462262;462407;-1,420251734
chrXII;462262;462419;-2,076701185
chrXII;462262;462423;-1,404982031
chrXII;462262;462424;-1,217048808
chrXII;462262;462425;-1,355209827
chrXII;462262;462439;-1,404331055
chrXII;462263;462385;-1,465249066
chrXII;462263;462407;-1,432089506
chrXII;462263;462423;-1,322477134
chrXII;462263;462424;-1,445678272
chrXII;462263;462425;-1,567583167
chrXII;462272;462407;-1,488203503
chrXII;462272;462419;-1,292397848
chrXII;462272;462423;-1,579990156
chrXII;462272;462425;-1,736374966
chrXII;462275;462423;-1,370781459
chrXII;462275;462425;-1,915876347
chrXII;462277;462373;-0,567121191
chrXII;462277;462382;-0,302258508
chrXII;462277;462383;-0,970455414
chrXII;462277;462388;-1,40254736
chrXII;462277;462407;-1,050457647
chrXII;462277;462419;-1,260675382
chrXII;462277;462423;-1,242909695
chrXII;462277;462424;-1,351397919
chrXII;462277;462425;-1,271145951
chrXII;462277;462439;-1,650712858
chrXII;462277;462460;-1,291285531
chrXII;462278;462373;-0,389088976
chrXII;462278;462382;-0,449366181
chrXII;462278;462406;-0,513846831
chrXII;462278;462407;-0,858033522
chrXII;462278;462418;-1,312192965
chrXII;462278;462419;-1,330812732
chrXII;462278;462420;-1,493351734
chrXII;462278;462423;-1,171651451
chrXII;462278;462424;-1,460693145
chrXII;462278;462425;-1,234977821
chrXII;462278;462439;-1,155210563
chrXII;462278;462446;-1,340070299
chrXII;462278;462460;-1,424874251
chrXII;462278;462461;-1,540534897
chrXII;462278;462479;-1,673067841
chrXII;462281;462425;-1,927457252
chrXII;462287;462423;-1,123977213
chrXII;462287;462425;-1,452089606
chrXII;462287;462432;-1,259254691
chrXII;462287;462439;-1,969162681
chrXII;462289;462377;-0,771557704
chrXII;462289;462407;-0,911764917
chrXII;462289;462423;-1,157213041
chrXII;462289;462424;-1,376744813
chrXII;462289;462425;-1,239319998
chrXII;462289;462439;-1,026972379
chrXII;462290;462423;-1,122164485
chrXII;462290;462425;-0,971792625
chrXII;462296;462407;-0,751666002
chrXII;462296;462423;-1,138218147
chrXII;462296;462424;-0,987759496
chrXII;462296;462425;-0,946623822
chrXII;462296;462439;-1,148745233
chrXII;462296;462446;-1,511981275
chrXII;462296;462472;-1,584458547
chrXII;462296;462479;-1,831632027
chrXII;462298;462382;-0,422770002
chrXII;462298;462405;-0,951692148
chrXII;462298;462407;-0,704815923
chrXII;462298;462419;-1,057561331
chrXII;462298;462423;-1,009155207
chrXII;462298;462425;-1,080826114
chrXII;462298;462446;-1,549906994
chrXII;462298;462460;-1,372380122
chrXII;462298;462461;-1,478055751
chrXII;462299;462406;-0,650650614
chrXII;462299;462423;-1,048727808
chrXII;462299;462425;-1,235184027
chrXII;462299;462460;-1,442117698
chrXII;462299;462461;-1,28246185
chrXII;462302;462424;-1,007377917
chrXII;462302;462425;-1,042169499
chrXII;462302;462439;-1,492231006
chrXII;462302;462479;-1,336233641
chrXII;462308;462479;-1,410751805
chrXII;462317;462425;-1,160751066
chrXII;462317;462477;-1,752379822
chrXII;462318;462407;-1,218961854
chrXII;462318;462419;-1,706901076
chrXII;462318;462423;-1,133388482
chrXII;462318;462425;-1,248235465
chrXII;462318;462460;-1,335013962
chrXII;462318;462461;-1,790923092
chrXII;462423;462569;-0,872423658
chrXII;462436;462577;-1,028616253
chrXII;462436;462597;-1,509804872
chrXII;462437;462547;-1,316457738
chrXII;462437;462577;-1,512851225
chrXII;462439;462577;-1,428489747
chrXII;462440;462577;-1,412360047
chrXII;462447;462577;-0,924465004
chrXII;462447;462597;-1,318042782
chrXII;462459;462618;-1,356019689
chrXII;462595;462732;-1,651212947
chrXII;462595;462747;-1,439696431
chrXII;462595;462749;-1,415710209
chrXII;462597;462749;-1,200723581
chrXII;462624;462732;-1,470986452
chrXII;462624;462747;-1,307820989
chrXII;462624;462749;-1,429388607
chrXII;462637;462789;-0,960058724
chrXII;462711;462864;-1,113263202
chrXII;462724;462874;-1,432615997
chrXII;462764;462913;-1,807936083
chrXII;462764;462916;-1,092942978
chrXII;462794;462951;-0,876778185
chrXII;462796;462913;-1,32578172
chrXII;462796;462916;-1,412727582
chrXII;462871;462990;-1,159231333
chrXII;462885;463047;-1,907815123
chrXII;462885;463050;-1,360044289
chrXII;462885;463056;-1,402708028
chrXII;462885;463059;-1,345505709
chrXII;462885;463099;-1,388139775
chrXII;462889;462996;-0,420298127
chrXII;462889;463045;-1,512219097
chrXII;462889;463048;-1,415230859
chrXII;462889;463051;-1,352677981
chrXII;462889;463053;-1,348525169
chrXII;462889;463059;-1,381941782
chrXII;462889;463061;-1,255925174
chrXII;462889;463066;-1,480355991
chrXII;462890;463050;-1,094599057
chrXII;462890;463059;-1,318562791
chrXII;462891;463047;-1,715156071
chrXII;462891;463056;-1,730680222
chrXII;462891;463061;-1,496767484
chrXII;462911;463047;-1,288132838
chrXII;462911;463050;-1,273277334
chrXII;462911;463051;-1,747682671
chrXII;462911;463053;-1,326359236
chrXII;462911;463056;-1,149894996
chrXII;462911;463062;-1,33135686
chrXII;462911;463099;-1,397153673
chrXII;462912;463045;-1,27733178
chrXII;462912;463048;-1,366103625
chrXII;462912;463051;-1,067048979
chrXII;462912;463053;-1,198634693
chrXII;462912;463059;-1,420418388
chrXII;462918;463045;-0,928699495
chrXII;462918;463048;-1,189890733
chrXII;462918;463051;-1,129095014
chrXII;462918;463053;-1,200000469
chrXII;462918;463059;-1,332478689
chrXII;462919;463048;-1,151413803
chrXII;462919;463050;-1,021000708
chrXII;462919;463051;-1,303583622
chrXII;462919;463056;-1,133186046
chrXII;462919;463059;-1,469927096
chrXII;462919;463062;-1,069947045
chrXII;462919;463066;-1,348886903
chrXII;462919;463074;-1,636297045
chrXII;462919;463099;-1,172780269
chrXII;462920;463045;-0,978291226
chrXII;462920;463048;-1,237160695
chrXII;462920;463050;-1,274710878
chrXII;462920;463051;-1,47007321
chrXII;462949;463050;-0,74920353
chrXII;462949;463056;-0,426795306
chrXII;462949;463099;-1,10618243
chrXII;462949;463138;-1,338758548
chrXII;462949;463138;-1,338758548
chrXII;462988;463095;-0,54216178
chrXII;462988;463099;-0,713358026
chrXII;462988;463138;-1,131567353
chrXII;462988;463138;-1,131567353
chrXII;463046;463209;-1,622772572
chrXII;463055;463217;-1,379019452
chrXII;463059;463216;-1,265069485
chrXII;463059;463234;-1,415362578
chrXII;463066;463216;-1,953700408
chrXII;463066;463234;-1,492294796
chrXII;463066;463245;-1,621560895
chrXII;463096;463234;-1,544826372
chrXII;463096;463245;-1,189996991
chrXII;463096;463249;-1,149130461
chrXII;463097;463253;-1,238066263
chrXII;463101;463234;-1,033142839
chrXII;463101;463245;-1,249158536
chrXII;463108;463245;-0,986648848
chrXII;463108;463260;-1,202182707
chrXII;463196;463353;-1,246245367
chrXII;463248;463405;-1,49545714
chrXII;463257;463404;-1,356702689
chrXII;463257;463414;-1,423163998
chrXII;463261;463414;-1,628062193
chrXII;463268;463414;-1,229070119
chrXII;463278;463414;-1,315356249
chrXII;463333;463483;-1,184926423
chrXII;463333;463483;-1,184926423
chrXII;463358;463511;-1,844061972
chrXII;463358;463529;-1,254982253
chrXII;463381;463529;-1,165241011
chrXII;463381;463539;-1,303742568
chrXII;463385;463511;-1,085079341
chrXII;463385;463529;-1,382706278
chrXII;463385;463535;-1,284090886
chrXII;463385;463539;-1,981963002
chrXII;463410;463573;-1,346463084
chrXII;463414;463521;-0,639576809
chrXII;463414;463535;-0,716134641
chrXII;463414;463539;-1,466607688
chrXII;463414;463575;-1,137122627
chrXII;463414;463583;-1,499229188
chrXII;463463;463603;-1,225107835
chrXII;463471;463608;-1,562700146
chrXII;463535;463688;-1,555538451
chrXII;463535;463689;-1,224153616
chrXII;463535;463690;-1,512024304
chrXII;463535;463692;-1,214113789
chrXII;463535;463704;-1,243470838
chrXII;463535;463710;-1,551768098
chrXII;463535;463712;-1,323898552
chrXII;463541;463689;-1,227753448
chrXII;463541;463692;-1,097905797
chrXII;463559;463689;-0,777913181
chrXII;463559;463704;-1,106538451
chrXII;463559;463710;-1,478491197
chrXII;463559;463712;-1,158334765
chrXII;463658;463815;-1,339081123
chrXII;463658;463852;-1,731037165
chrXII;463658;463870;-1,52721217
chrXII;463690;463849;-1,284883711
chrXII;463690;463870;-1,522182911
chrXII;463692;463840;-1,205370905
chrXII;463697;463815;-0,831407861
chrXII;463697;463849;-1,387924403
chrXII;463697;463852;-1,318906556
chrXII;463697;463861;-1,259434206
chrXII;463697;463870;-1,334837966
chrXII;463699;463849;-1,088250816
chrXII;463707;463849;-1,071534672
chrXII;463707;463852;-1,527546399
chrXII;463707;463861;-1,223691861
chrXII;463707;463870;-1,25052542
chrXII;463713;463849;-1,233972975
chrXII;463713;463852;-1,465489107
chrXII;463713;463861;-1,367426781
chrXII;463713;463870;-1,30642325
chrXII;463713;463909;-1,482773162
chrXII;463724;463883;-1,093610181
chrXII;463729;463879;-1,357274644
chrXII;463763;463849;-0,441157983
chrXII;463763;463870;-0,576000587
chrXII;463763;463909;-1,198370929
chrXII;463860;463991;-1,146460514
chrXII;463862;464000;-1,064057189
chrXII;463862;464023;-1,151862236
chrXII;463870;464023;-1,481560325
chrXII;463878;464033;-1,319954406
chrXII;463884;464023;-1,054586869
chrXII;463974;464128;-0,837325318
chrXII;463974;464128;-0,837325318
chrXII;464001;464158;-1,164822956
chrXII;464013;464160;-1,138127981
chrXII;464013;464166;-1,678143929
chrXII;464038;464166;-1,291466261
chrXII;464038;464211;-1,459496678
chrXII;464057;464224;-1,471343759
chrXII;464069;464210;-1,048842111
chrXII;464070;464160;-0,785887954
chrXII;464070;464166;-1,158013946
chrXII;464070;464210;-1,143743918
chrXII;464070;464211;-1,302584909
chrXII;464070;464213;-1,226673522
chrXII;464101;464269;-1,251300944
chrXII;464101;464269;-1,251300944
chrXII;464132;464301;-1,649425781
chrXII;464132;464301;-1,649425781
chrXII;464137;464269;-1,067927668
chrXII;464137;464269;-1,067927668
chrXII;464152;464303;-1,217171292
chrXII;464195;464345;-1,671626346
chrXII;464205;464360;-1,247577908
chrXII;464232;464406;-1,418381264
chrXII;464232;464406;-1,418381264
chrXII;464233;464360;-1,299187093
chrXII;464233;464377;-1,119894183
chrXII;464233;464380;-1,119849088
chrXII;464233;464382;-1,093330695
chrXII;464233;464386;-1,240075175
chrXII;464234;464377;-1,582792225
chrXII;464234;464380;-1,27963756
chrXII;464234;464382;-1,251369002
chrXII;464235;464377;-1,225883176
chrXII;464235;464380;-1,403622677
chrXII;464235;464382;-1,50302983
chrXII;464235;464386;-1,136642671
chrXII;464266;464430;-1,268995931
chrXII;464266;464430;-1,268995931
chrXII;464275;464426;-1,323866282
chrXII;464275;464426;-1,323866282
chrXII;464319;464475;-1,689774551
chrXII;464354;464503;-1,459627491
chrXII;464358;464532;-1,774508688
chrXII;464384;464518;-1,635147555
chrXII;464391;464538;-1,402020385
chrXII;464392;464537;-1,630022925
chrXII;464415;464560;-1,360717059
chrXII;464434;464584;-1,280217243
chrXII;464504;464649;-1,101904191
chrXII;464504;464668;-1,130510575
chrXII;464504;464686;-1,314977046
chrXII;464514;464649;-1,150238815
chrXII;464514;464668;-1,175799933
chrXII;464514;464686;-1,202026112
chrXII;464534;464640;-0,710188086
chrXII;464534;464649;-0,452673507
chrXII;464534;464668;-0,633933501
chrXII;464534;464686;-1,339918936
chrXII;464547;464649;-0,475639868
chrXII;464547;464686;-1,411086837
chrXII;464547;464697;-0,648494907
chrXII;464547;464705;-1,188623716
chrXII;464547;464706;-1,479829738
chrXII;464553;464708;-1,267859493
chrXII;464559;464706;-1,026528444
chrXII;464728;464888;-1,757799016
chrXII;464838;465007;-1,64829069
chrXII;464884;465032;-1,358902718
chrXII;464886;465026;-1,06336186
chrXII;464920;465095;-1,79108638
chrXII;465006;465158;-1,399748791
chrXII;465040;465204;-1,688477357
chrXII;465055;465176;-1,350886964
chrXII;465063;465223;-1,34237679
chrXII;465159;465310;-1,212476488
chrXII;465159;465342;-1,319695984
chrXII;465159;465342;-1,319695984
chrXII;465159;465348;-1,395346351
chrXII;465159;465348;-1,395346351
chrXII;465159;465357;-1,265115529
chrXII;465159;465357;-1,265115529
chrXII;465179;465310;-0,906452825
chrXII;465182;465312;-1,089315353
chrXII;465193;465310;-0,64626942
chrXII;465193;465312;-0,556159197
chrXII;465193;465342;-1,273839188
chrXII;465193;465348;-1,253516586
chrXII;465193;465357;-1,248167912
chrXII;465200;465352;-1,266798765
chrXII;465201;465342;-0,813038446
chrXII;465201;465345;-0,950333857
chrXII;465201;465351;-1,035174987
chrXII;465203;465310;-0,313755689
chrXII;465204;465342;-1,206626675
chrXII;465204;465348;-1,010079394
chrXII;465204;465352;-1,261860582
chrXII;465204;465357;-1,036499032
chrXII;465204;465403;-1,68084809
chrXII;465204;465418;-1,77160931
chrXII;465217;465310;-0,34965455
chrXII;465217;465342;-0,75856945
chrXII;465217;465348;-0,909228921
chrXII;465217;465357;-0,887234027
chrXII;465221;465352;-0,76609552
chrXII;465221;465375;-1,350621696
chrXII;465221;465380;-1,353591856
chrXII;465221;465403;-1,70769705
chrXII;465252;465352;-0,578241955
chrXII;465252;465380;-0,888432155
chrXII;465252;465403;-1,219558956
chrXII;465252;465418;-1,441285825
chrXII;465257;465427;-1,316955745
chrXII;465261;465352;-0,718600986
chrXII;465261;465403;-1,381703957
chrXII;465261;465418;-1,360370725
chrXII;465261;465470;-1,522324322
chrXII;465318;465403;-0,607218614
chrXII;465318;465418;-0,692373553
chrXII;465318;465447;-1,066165389
chrXII;465318;465469;-1,745366324
chrXII;465318;465470;-1,304533325
chrXII;465318;465473;-1,213890461
chrXII;465318;465486;-1,301002233
chrXII;465318;465524;-1,599876434
chrXII;465318;465524;-1,599876434
chrXII;465323;465470;-1,614559164
chrXII;465324;465470;-1,61665492
chrXII;465324;465486;-1,216629237
chrXII;465331;465470;-1,311337704
chrXII;465331;465473;-1,189451823
chrXII;465350;465456;-0,83709612
chrXII;465350;465457;-0,852792116
